HTML,HTMLForm,General Salutation,Javascript,mailto:,popups,body richness,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Maximum Domains Counts,@_in_url,Subject richness,Fwd: mail,Re: mail,contains account,contains verify,contains update,contains prime targets,contains suspension,contains password,contains urgent,contains access,number of dots,number of dash,Class
1,0,0,0,0,1,1.7788461538461537,11,0,3,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.027027027027027,2,0,0,1,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,1.4054054054054055,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,1,0,0,0,1.7578947368421052,3,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,Phishing
0,0,1,0,0,0,2.713004484304933,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.0454545454545454,2,0,0,1,0,0,5,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
0,0,0,0,0,0,5.121951219512195,3,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
1,0,1,0,0,0,1.6075949367088607,5,1,1,0,1,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,1.217687074829932,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,1,0,0,0,1.2386363636363635,1,0,0,0,0,0,2,0,1.0,0,0,1,0,0,0,0,0,0,0,1,3,Phishing
1,0,0,0,1,0,1.4387755102040816,1,0,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.1428571428571428,2,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,1.2566371681415929,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
0,0,1,0,0,0,1.5,4,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.390625,2,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4836065573770492,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.4090909090909092,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.5,2,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,1.1428571428571428,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.5801526717557253,4,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.4126984126984128,9,0,1,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2788461538461537,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2074074074074075,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,1.5081967213114753,2,0,1,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,1,0,0,0,1.4787878787878788,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,1,0,0,0,1.5698924731182795,4,1,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,2.417910447761194,5,0,1,2,0,0,1,0,1.0588235294117647,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,1,3.617283950617284,13,0,4,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.289617486338798,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.103448275862069,2,0,0,1,0,0,5,0,1.0,0,0,0,0,0,0,0,0,0,0,2,1,Phishing
0,0,1,0,0,0,1.3035714285714286,5,1,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,1.4387755102040816,2,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,3.1142857142857143,6,0,1,0,0,0,1,0,1.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.2962962962962963,12,1,1,0,0,0,2,0,1.0,0,0,0,0,1,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.5932642487046633,2,0,0,1,0,0,6,0,1.0,0,0,0,0,0,0,0,0,1,0,2,1,Phishing
0,0,0,0,0,0,1.306930693069307,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.2419354838709677,2,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,Phishing
0,0,1,0,0,0,1.3725490196078431,2,0,1,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,1.2151162790697674,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.0123456790123457,2,0,0,1,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,1,1.727891156462585,28,1,0,0,0,2,3,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.380952380952381,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.372340425531915,2,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.0,2,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,1.4262295081967213,2,0,1,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,1,2.224,6,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
0,0,0,0,0,0,1.2765957446808511,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4042553191489362,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.3125,4,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
1,0,1,0,0,0,1.8272727272727274,3,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2446808510638299,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,2.1009174311926606,10,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.8223684210526316,26,1,1,0,1,2,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.75,4,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.233009708737864,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,2,0,Phishing
0,0,0,0,0,0,1.0175438596491229,2,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.4479166666666667,8,1,0,0,1,1,2,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,1,0,0,0,1.3859649122807018,2,0,1,0,0,0,4,0,1.0833333333333333,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
1,0,0,0,0,0,3.6315789473684212,5,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,1.2966101694915255,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,1,0,0,0,2.713004484304933,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.6694214876033058,25,1,1,0,0,0,2,0,1.1,0,0,0,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,2.3503184713375798,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
1,0,1,0,0,0,1.3389830508474576,3,1,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,1,0,0,0,1.351931330472103,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,3.142857142857143,3,0,1,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,2,Phishing
0,0,0,0,0,0,1.6134020618556701,2,0,0,1,0,0,6,0,1.0,0,0,0,0,0,0,0,0,1,0,2,1,Phishing
0,0,0,0,0,0,1.3191489361702127,20,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.0843373493975903,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.208695652173913,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,2.1343283582089554,2,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.4680851063829787,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.3364485981308412,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,3.303030303030303,10,1,2,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.43,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.296875,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.4134078212290502,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,2.6862745098039214,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.6015037593984962,14,3,4,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,1.3272727272727274,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,2.201550387596899,5,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,1,1.748299319727891,29,1,0,0,0,2,3,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.185483870967742,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.3523809523809525,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.4444444444444444,6,0,2,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.1111111111111112,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
0,1,0,0,0,0,2.9176470588235293,6,1,2,0,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,2.5416666666666665,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.1791044776119404,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.2608695652173914,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,1,0,0,0,1.4827586206896552,2,0,1,0,0,0,4,0,1.0833333333333333,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,1.1785714285714286,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2781065088757397,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.5396825396825398,2,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,1,0,0,0,1.4761904761904763,2,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,2,0,Phishing
0,0,0,0,0,0,1.0588235294117647,2,0,0,1,0,0,5,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,Phishing
0,0,1,0,0,0,1.358974358974359,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,1.9695121951219512,20,6,1,0,3,1,3,0,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.205128205128205,4,1,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,Phishing
0,0,0,0,0,0,1.2698412698412698,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.393939393939394,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.0,2,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,1,0,0,0,1.4558823529411764,5,0,0,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,1.208955223880597,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.5161290322580645,2,0,1,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,0,0,0,0,2.3846153846153846,2,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,0,0,0,2.191011235955056,5,1,0,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.7154471544715446,3,1,0,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,1,0,0,0,1.3243243243243243,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.6883116883116882,4,1,0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,1,1,0,2,0,Phishing
0,0,1,0,0,0,1.2650602409638554,3,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.4395604395604396,3,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,1,0,0,0,1.22,2,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.3636363636363635,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.1818181818181819,2,0,0,1,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,0,0,0,0,1.2485207100591715,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,3.127388535031847,8,1,0,0,0,0,6,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,3.2,8,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
1,0,0,0,0,1,1.6744186046511629,3,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,1.0476190476190477,2,0,0,1,0,0,5,0,1.0,0,0,0,0,0,0,0,0,1,0,2,1,Phishing
1,0,0,0,0,0,1.7241379310344827,4,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.3575418994413408,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.233009708737864,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.380952380952381,8,1,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,1.9689922480620154,6,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2733333333333334,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,6.0701754385964914,2,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.5333333333333334,14,1,1,0,1,0,1,0,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,1,0,0,0,1.4038461538461537,2,0,1,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,2.9945945945945946,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Phishing
1,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2023809523809523,2,1,1,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.3391812865497077,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.2341772151898733,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.0517241379310345,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2608695652173914,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
0,0,0,0,0,0,2.716417910447761,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4615384615384615,3,0,1,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.3858695652173914,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,1.3153153153153154,2,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.2452830188679245,3,0,1,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.7096774193548387,15,0,2,0,0,1,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.9210526315789473,6,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.186046511627907,1,1,0,0,1,1,2,0,1.0,0,0,1,0,0,0,0,0,1,0,2,0,Phishing
1,0,1,0,1,0,1.6518987341772151,8,0,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,5,0,Phishing
0,0,0,0,0,0,1.2121212121212122,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2196969696969697,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,1,0,0,1.6666666666666667,24,0,2,0,0,2,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.9173553719008265,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,0,0,0,3.2096774193548385,7,3,0,0,0,3,1,1,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.3108108108108107,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.5818181818181818,9,1,1,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.9319727891156462,7,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.236842105263158,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4466019417475728,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.3504672897196262,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,1,0,0,0,1.2603550295857988,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.2619047619047619,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.5153846153846153,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,1,0,0,0,1.9415584415584415,5,1,3,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2794117647058822,0,0,0,0,0,0,1,0,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,1.378787878787879,7,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4315068493150684,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,1.0769230769230769,2,0,0,1,0,0,5,0,1.1538461538461537,0,0,0,0,0,0,0,0,0,0,2,1,Phishing
0,0,1,0,0,0,1.2914798206278026,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.251700680272109,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4466019417475728,2,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,1,0,0,0,2.0704225352112675,3,1,1,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
1,0,0,0,0,1,1.505050505050505,36,2,0,0,2,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.5819672131147542,4,1,0,0,0,0,1,0,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,1,0,0,0,1.4150943396226414,2,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,1,0,0,0,1.4183006535947713,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Phishing
0,0,0,0,0,0,1.3734939759036144,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2698412698412698,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2483660130718954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.126984126984127,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4026845637583893,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,1,0,1.264516129032258,8,1,1,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.4942528735632183,1,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1.3,1,0,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,0,0,1.4181818181818182,4,1,2,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,1.2962962962962963,12,1,1,0,0,1,2,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.2335766423357664,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,1,0,0,1.3793103448275863,7,1,1,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,1.532258064516129,2,0,1,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,1.3755656108597285,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,1.6237623762376239,16,2,5,0,1,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,1.3772727272727272,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,2.6382978723404253,2,2,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Phishing
1,0,0,0,0,0,1.6694214876033058,25,1,1,0,0,0,2,0,1.1,0,0,0,0,0,0,0,0,1,0,1,1,Phishing
0,0,0,0,0,0,1.12,2,0,0,1,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
